DEPTH	SP	GR	CALI	BitSize	LL8	ILM	ILD	RHOB	NPHI	DT	MudWgt	NPHI_pct	 Phixnd_chartbook 	 RhoMatrix 
4110	-27.375	92.096	10.876	10	0.749	0.732	0.728	2.244	0.42753	50	10	42.753	0.357991972	2.881909182
4110.5	-27.4172	98.1708	10.9772	10	0.73	0.725	0.7247	2.229	0.411153	50	10	41.1153	0.359464811	2.862588566
4111	-26.688	102.56	10.788	10	0.69	0.72	0.723	2.209	0.41472	50	10	41.472	0.364709019	2.845656766
4111.5	-26.7605	104.8258	10.8128	10	0.6533	0.7147	0.722	2.2082	0.426568	50	10	42.6568	0.364795255	2.844634323
4112	-26.813	105.88	11.047	10	0.665	0.713	0.722	2.209	0.43266	50	10	43.266	0.364636601	2.845457799
4112.5	-27.0838	99.7243	11.014	10	0.6833	0.7145	0.7202	2.2157	0.425715	50	10	42.5715	0.364428079	2.855426826
4113	-27.813	99.221	11.149	10	0.695	0.717	0.721	2.224	0.42604	50	10	42.604	0.363854558	2.866891541
4113.5	-28.5213	98.5303	10.966	10	0.6947	0.7203	0.7233	2.2247	0.425798	50	10	42.5798	0.363828058	2.867918271
4114	-28.313	101.402	11.011	10	0.693	0.722	0.725	2.233	0.42534	50	10	42.534	0.358480799	2.86612017
4114.5	-28.0522	103.2957	10.9358	10	0.6682	0.722	0.7298	2.229	0.445447	50	10	44.5447	0.356985596	2.855792705
4115	-27.063	104.304	10.78	10	0.664	0.722	0.734	2.224	0.45098	50	10	45.098	0.364597246	2.868956763
4115.5	-27.4797	105.4918	10.7017	10	0.662	0.7225	0.7387	2.2087	0.477325	50	10	47.7325	0.367493193	2.852866511
4116	-27.063	105.996	10.715	10	0.662	0.725	0.742	2.202	0.4986	50	10	49.86	0.368097394	2.843939634
4116.5	-26.323	106.5098	10.7375	10	0.6393	0.7327	0.7495	2.1988	0.518788	50	10	51.8788	0.368208557	2.839181516
4117	-26.688	108.484	10.72	10	0.641	0.741	0.752	2.203	0.51593	50	10	51.593	0.368087402	2.845494558
4117.5	-26.3542	102.1385	10.8825	10	0.6918	0.7533	0.754	2.2032	0.46304	50	10	46.304	0.368032477	2.845659326
4118	-26.875	102.441	10.935	10	0.726	0.76	0.754	2.204	0.45114	50	10	45.114	0.368483149	2.848171879
4118.5	-26.4588	106.8912	10.8457	10	0.7093	0.7637	0.755	2.2025	0.4573	50	10	45.73	0.368266438	2.845197764
4119	-25.938	111.377	10.699	10	0.706	0.762	0.755	2.2	0.48445	50	10	48.445	0.368218011	2.841106932
4119.5	-26.6047	109.8578	10.6428	10	0.7033	0.755	0.7527	2.189	0.463342	50	10	46.3342	0.369543942	2.827321018
4120	-25.563	105.282	10.537	10	0.71	0.75	0.751	2.184	0.45225	50	10	45.225	0.370238852	2.821287513
4120.5	-25.9063	103.7868	10.5367	10	0.6932	0.7445	0.7452	2.1888	0.417837	50	10	41.7837	0.372552668	2.835285091
4121	-26.063	100.866	10.555	10	0.679	0.742	0.741	2.193	0.42482	50	10	42.482	0.372165277	2.840904032
4121.5	-25.7083	98.3602	10.5392	10	0.6722	0.7422	0.7327	2.2017	0.4599	50	10	45.99	0.368257579	2.843906952
4122	-25.5	97.051	10.535	10	0.683	0.743	0.726	2.2	0.46795	50	10	46.795	0.368307449	2.841353445
4122.5	-25.563	99.1882	10.5353	10	0.6825	0.7412	0.7157	2.2017	0.473677	50	10	47.3677	0.368104356	2.843484087
4123	-25.563	98.584	10.537	10	0.68	0.737	0.709	2.2	0.45941	50	10	45.941	0.368433521	2.841701051
4123.5	-25.865	101.019	10.5482	10	0.6607	0.726	0.698	2.2093	0.478317	50	10	47.8317	0.36745781	2.853717014
4124	-24.875	103.529	10.574	10	0.644	0.716	0.693	2.221	0.47085	50	10	47.085	0.366061521	2.868310392
4124.5	-25.1458	108.6452	10.5773	10	0.6362	0.7015	0.6913	2.2235	0.49601	50	10	49.601	0.367036995	2.874985255
4125	-25.25	108.846	10.454	10	0.632	0.694	0.693	2.226	0.49916	50	10	49.916	0.354895851	2.845454593
4125.5	-24.3542	107.637	10.4538	10	0.6073	0.6937	0.7043	2.2173	0.502625	50	10	50.2625	0.367469447	2.866396888
4126	-24.875	106.932	10.498	10	0.569	0.702	0.721	2.219	0.49765	50	10	49.765	0.367290452	2.868584028
4126.5	-24.24	110.4505	10.506	10	0.589	0.736	0.7435	2.285	0.484858	50	10	48.4858	0.351161184	2.926339563
4127	-23.875	103.268	10.621	10	0.704	0.771	0.756	2.34	0.44055	50	10	44.055	0.333739191	2.961133032
4127.5	-23.7505	88.2215	10.7172	10	1.0948	0.8215	0.774	2.3705	0.359703	50	10	35.9703	0.293169599	2.897460886
4128	-23.438	79.459	10.623	10	1.249	0.849	0.789	2.328	0.35292	50	10	35.292	0.306083342	2.869664968
4128.5	-25.0838	84.0087	10.6287	10	0.9977	0.8562	0.8132	2.2753	0.376458	50	10	37.6458	0.334170975	2.865167867
4129	-25.813	91.312	10.697	10	0.781	0.847	0.829	2.247	0.4032	50	10	40.32	0.354130895	2.875901636
4129.5	-26.365	92.6012	10.7223	10	0.7723	0.8288	0.8315	2.2462	0.38072	50	10	38.072	0.348817367	2.860182077
4130	-27.25	94.212	10.714	10	0.784	0.818	0.824	2.247	0.38452	50	10	38.452	0.350354525	2.865578373
4130.5	-26.74	95.4698	10.7117	10	0.7777	0.8113	0.8127	2.263	0.379808	50	10	37.9808	0.340078407	2.862330575
4131	-27	96.024	10.75	10	0.776	0.808	0.806	2.263	0.3786	50	10	37.86	0.339592937	2.861035071
4131.5	-26.0833	91.1405	10.8483	10	0.7578	0.803	0.7973	2.2653	0.38366	50	10	38.366	0.341418762	2.869409653
4132	-26.5	90.288	10.815	10	0.762	0.798	0.794	2.257	0.38536	50	10	38.536	0.342815244	2.860539923
4132.5	-26.448	88.3498	10.8032	10	0.7583	0.791	0.7915	2.258	0.402045	50	10	40.2045	0.35327479	2.890559547
4133	-25.563	88.954	10.914	10	0.75	0.786	0.789	2.258	0.42177	50	10	42.177	0.349702142	2.880722459
4133.5	-26.4172	85.194	10.9105	10	0.7415	0.7803	0.7843	2.2702	0.420913	50	10	42.0913	0.348787564	2.896955856
4134	-26.313	85.449	10.903	10	0.724	0.777	0.781	2.261	0.42258	50	10	42.258	0.349556814	2.884936833
4134.5	-26.2505	89.377	10.8423	10	0.727	0.7725	0.7755	2.2493	0.413472	50	10	41.3472	0.353889194	2.878797057
4135	-25.938	93.607	10.799	10	0.737	0.77	0.773	2.236	0.44143	50	10	44.143	0.355585821	2.86284141
4135.5	-25.2088	95.8625	10.854	10	0.7438	0.7663	0.7695	2.2325	0.44464	50	10	44.464	0.356207328	2.859106696
4136	-25.313	96.865	10.854	10	0.728	0.763	0.767	2.235	0.45699	50	10	45.699	0.355742391	2.861717649
4136.5	-25.2397	98.1742	10.7133	10	0.7093	0.7605	0.7645	2.2532	0.438473	50	10	43.8473	0.353464146	2.883659782
4137	-25.188	100.49	10.675	10	0.721	0.758	0.762	2.259	0.43044	50	10	43.044	0.349589573	2.881951752
4137.5	-25.7922	100.344	10.698	10	0.7408	0.7555	0.7573	2.2592	0.420813	50	10	42.0813	0.349601682	2.882292432
4138	-25.688	98.684	10.713	10	0.735	0.753	0.754	2.26	0.40883	50	10	40.883	0.352666043	2.891965317
4138.5	-25.063	94.6743	10.552	10	0.705	0.7483	0.7527	2.253	0.404148	50	10	40.4148	0.353722485	2.884063305
4139	-25.063	93.466	10.527	10	0.685	0.745	0.751	2.248	0.41604	50	10	41.604	0.357758967	2.887490898
4139.5	-24.6563	95.5877	10.539	10	0.6917	0.7428	0.7487	2.2475	0.42759	50	10	42.759	0.357840243	2.886938511
4140	-24.813	97.721	10.534	10	0.705	0.742	0.747	2.25	0.43024	50	10	43.024	0.350073904	2.869431952
4140.5	-24.4275	96.6243	10.5577	10	0.7183	0.742	0.7437	2.2535	0.40117	50	10	40.117	0.353835575	2.885149346
4141	-24.375	95.976	10.571	10	0.725	0.742	0.742	2.256	0.39692	50	10	39.692	0.353485632	2.888049976
4141.5	-25.2192	94.3257	10.5577	10	0.7002	0.742	0.742	2.2625	0.419415	50	10	41.9415	0.349337377	2.8866402
4142	-24.125	94.829	10.481	10	0.686	0.742	0.742	2.26	0.44404	50	10	44.404	0.352783164	2.892289594
4142.5	-23.5938	93.8188	10.4492	10	0.7	0.7428	0.742	2.2595	0.435342	50	10	43.5342	0.349625123	2.882817943
4143	-22.813	92.458	10.44	10	0.73	0.742	0.742	2.262	0.4398	50	10	43.98	0.352329741	2.894122833
4143.5	-22.8022	91.9747	10.4297	10	0.7517	0.7417	0.7402	2.2627	0.407233	50	10	40.7233	0.352292355	2.895100009
4144	-23.063	91.068	10.438	10	0.71	0.74	0.741	2.261	0.40935	50	10	40.935	0.352501791	2.893055151
4144.5	-23.1672	93.9068	10.3465	10	0.7073	0.74	0.743	2.2678	0.409965	50	10	40.9965	0.351336438	2.900316942
4145	-23.688	94.916	10.274	10	0.714	0.74	0.743	2.282	0.42209	50	10	42.209	0.34322939	2.899715125
4145.5	-23.1775	94.4167	10.4135	10	0.745	0.741	0.7428	2.287	0.433593	50	10	43.3593	0.343012849	2.906732443
4146	-23.125	93.125	10.446	10	0.735	0.741	0.742	2.277	0.40551	50	10	40.551	0.342072952	2.888952138
4146.5	-23.115	89.5777	10.454	10	0.7292	0.7397	0.7418	2.2697	0.396383	50	10	39.6383	0.350885432	2.901993143
4147	-23.375	87.866	10.489	10	0.725	0.738	0.741	2.263	0.3848	50	10	38.48	0.342057618	2.867631986
4147.5	-23.9797	91.7062	10.4655	10	0.6987	0.7345	0.7367	2.2612	0.404262	50	10	40.4262	0.352668478	2.893825823
4148	-24.188	96.037	10.493	10	0.692	0.732	0.735	2.257	0.41182	50	10	41.182	0.35299741	2.888246319
4148.5	-24.5833	98.2608	10.554	10	0.6912	0.7277	0.7338	2.2562	0.419717	50	10	41.9717	0.34976566	2.878128175
4149	-25	97.595	10.629	10	0.702	0.726	0.733	2.257	0.43155	50	10	43.155	0.349716797	2.879224797
4149.5	-24.563	92.5092	10.43	10	0.6892	0.724	0.7332	2.251	0.416037	50	10	41.6037	0.350135878	2.871139476
4150	-24.563	91.25	10.4	10	0.685	0.724	0.734	2.246	0.41497	50	10	41.497	0.357809306	2.884516672
4150.5	-26.063	85.2773	10.403	10	0.6935	0.7267	0.7363	2.2373	0.426528	50	10	42.6528	0.358302062	2.872329212
4151	-25.438	87.444	10.438	10	0.711	0.73	0.738	2.234	0.44992	50	10	44.992	0.355866317	2.860504115
4151.5	-26.0417	82.9518	10.6638	10	0.728	0.7335	0.741	2.2212	0.453062	50	10	45.3062	0.365349146	2.866640654
4152	-25.625	83.456	10.633	10	0.728	0.736	0.741	2.222	0.45207	50	10	45.207	0.365140154	2.867319206
4152.5	-24.8438	77.8542	10.5132	10	0.7155	0.7368	0.742	2.234	0.43867	50	10	43.867	0.358750161	2.868421498
4153	-25.313	82.185	10.504	10	0.708	0.736	0.742	2.239	0.43522	50	10	43.522	0.358319822	2.875027559
4153.5	-24.5313	83.7018	10.4978	10	0.7053	0.7348	0.743	2.2385	0.438585	50	10	43.8585	0.355217685	2.8657122
4154	-25.938	85.241	10.512	10	0.717	0.734	0.743	2.241	0.44256	50	10	44.256	0.354835021	2.86853989
4154.5	-25.8333	84.3438	10.5555	10	0.724	0.7317	0.7417	2.2348	0.436085	50	10	43.6085	0.358714022	2.869569333
4155	-25.625	84.088	10.583	10	0.724	0.73	0.74	2.234	0.41011	50	10	41.011	0.35591085	2.86062584
4155.5	-25.823	86.7318	10.4378	10	0.73	0.7263	0.7375	2.2357	0.42507	50	10	42.507	0.358301413	2.869834035
4156	-24.313	88.041	10.277	10	0.71	0.723	0.735	2.239	0.41632	50	10	41.632	0.358356157	2.875128076
4156.5	-24.74	92.2568	10.2598	10	0.7045	0.7185	0.7318	2.2337	0.430288	50	10	43.0288	0.358725959	2.867886938
4157	-24.375	94.271	10.304	10	0.687	0.716	0.731	2.237	0.41358	50	10	41.358	0.358471397	2.872329393
4157.5	-24.4897	91.6887	10.3058	10	0.6853	0.7127	0.7277	2.2323	0.415825	50	10	41.5825	0.35897152	2.866380178
4158	-25.063	89.052	10.26	10	0.677	0.711	0.726	2.229	0.4228	50	10	42.28	0.35888791	2.861002511
4158.5	-24.6255	86.6847	10.1477	10	0.6718	0.7113	0.725	2.2185	0.443763	50	10	44.3763	0.365968897	2.864109041
4159	-24.938	86.328	10.176	10	0.671	0.713	0.725	2.221	0.45873	50	10	45.873	0.365489024	2.866714906
4159.5	-24.6983	88.1427	10.2123	10	0.6837	0.7165	0.7238	2.2223	0.446133	50	10	44.6133	0.36508536	2.867639191
4160	-24.75	88.646	10.214	10	0.712	0.719	0.723	2.234	0.42325	50	10	42.325	0.358516442	2.867777187
4160.5	-24.7188	94.1597	10.2187	10	0.7233	0.7198	0.722	2.2327	0.42928	50	10	42.928	0.358754174	2.866405259
4161	-23.938	92.998	10.232	10	0.7	0.719	0.722	2.231	0.43873	50	10	43.873	0.359167952	2.864893006
4161.5	-24.0108	90.4135	10.1868	10	0.6753	0.7167	0.7242	2.2253	0.44993	50	10	44.993	0.358025173	2.85287247
4162	-24.375	86.886	10.156	10	0.672	0.715	0.725	2.227	0.42623	50	10	42.623	0.358949017	2.858050498
4162.5	-23.865	89.1672	10.1938	10	0.6798	0.7152	0.724	2.2315	0.412542	50	10	41.2542	0.359100012	2.865486068
4163	-24.125	92.093	10.253	10	0.694	0.716	0.724	2.239	0.41725	50	10	41.725	0.358364967	2.875152449
4163.5	-24.3233	91.328	10.1888	10	0.6853	0.7195	0.7242	2.2427	0.441542	50	10	44.1542	0.354641848	2.870644714
4164	-23.75	89.613	10.193	10	0.687	0.722	0.725	2.241	0.43945	50	10	43.945	0.354878462	2.868658979
4164.5	-24.4797	89.2302	10.3242	10	0.688	0.7252	0.7248	2.2362	0.41358	50	10	41.358	0.358555674	2.871315068
4165	-23.438	88.221	10.45	10	0.708	0.726	0.724	2.232	0.41718	50	10	41.718	0.358964802	2.865893673
4165.5	-24.0522	90.1893	10.4367	10	0.72	0.7235	0.7228	2.2277	0.43042	50	10	43.042	0.359229221	2.859911714
4166	-24.313	92.761	10.43	10	0.71	0.721	0.722	2.216	0.45997	50	10	45.997	0.366415106	2.86140563
4166.5	-24.2397	97.4805	10.2833	10	0.6923	0.7167	0.722	2.2133	0.458527	50	10	45.8527	0.366874318	2.858418638
4167	-24.813	95.923	10.165	10	0.679	0.715	0.722	2.215	0.45176	50	10	45.176	0.366758658	2.860782067
4167.5	-23.7817	88.9485	10.1728	10	0.6885	0.714	0.721	2.2152	0.438033	50	10	43.8033	0.364189302	2.853981182
4168	-23.625	87.986	10.162	10	0.686	0.714	0.721	2.216	0.43435	50	10	43.435	0.364054034	2.854866073
4168.5	-24.1047	93.9383	10.1548	10	0.6853	0.7153	0.7225	2.2117	0.433788	50	10	43.3788	0.36444477	2.849179217
4169	-23.688	95.25	10.124	10	0.677	0.717	0.725	2.215	0.43883	50	10	43.883	0.364245678	2.853822132
4169.5	-24.9688	95.8697	10.1197	10	0.6868	0.7208	0.7287	2.2198	0.457745	50	10	45.7745	0.365710484	2.865439868
4170	-24.813	93.848	10.108	10	0.691	0.725	0.732	2.224	0.47837	50	10	47.837	0.366215998	2.87347487
4170.5	-24.688	98.0362	10.2188	10	0.699	0.7332	0.737	2.2315	0.474343	50	10	47.4343	0.355653075	2.856041592
4171	-24.688	95.972	10.253	10	0.709	0.739	0.742	2.234	0.44256	50	10	44.256	0.355923362	2.860660041
4171.5	-24.6255	97.9323	10.2415	10	0.7097	0.7458	0.747	2.2402	0.43091	50	10	43.091	0.358275203	2.876774103
4172	-24.938	94.119	10.244	10	0.713	0.75	0.752	2.236	0.43016	50	10	43.016	0.35854896	2.870984735
4172.5	-25.3542	92.1512	10.2842	10	0.72	0.7545	0.7587	2.2327	0.450603	50	10	45.0603	0.356145356	2.859248009
4173	-25.25	89.577	10.35	10	0.73	0.757	0.762	2.226	0.44102	50	10	44.102	0.360026197	2.859447019
4173.5	-26.2505	94.7455	10.3337	10	0.7332	0.7592	0.763	2.2258	0.415698	50	10	41.5698	0.35968653	2.858201339
4174	-25.938	94.948	10.347	10	0.739	0.76	0.763	2.23	0.41129	50	10	41.129	0.359313869	2.863734138
4174.5	-25.9583	94.3515	10.3372	10	0.7517	0.757	0.7578	2.234	0.427538	50	10	42.7538	0.35856507	2.867911204
4175	-26.375	94.699	10.373	10	0.77	0.752	0.752	2.244	0.44518	50	10	44.518	0.354416148	2.872039367
4175.5	-26.6875	104.084	10.332	10	0.7532	0.7373	0.7412	2.233	0.449038	50	10	44.9038	0.356080628	2.859537063
4176	-27	114.074	10.182	10	0.714	0.724	0.732	2.233	0.45328	50	10	45.328	0.356093414	2.859572
4176.5	-26.1458	122.7155	10.1425	10	0.6665	0.7018	0.7167	2.2167	0.456272	50	10	45.6272	0.366328471	2.862269486
4177	-26.25	127.458	10.145	10	0.634	0.686	0.705	2.21	0.47763	50	10	47.763	0.367385503	2.854623083
4177.5	-26.3647	130.0308	10.1735	10	0.6137	0.668	0.6938	2.1938	0.466	50	10	46.6	0.368973739	2.833366847
4178	-25.688	131.39	10.216	10	0.597	0.658	0.688	2.193	0.4706	50	10	47.06	0.368976001	2.832105279
4178.5	-26.3547	129.0013	10.2113	10	0.583	0.6523	0.689	2.1912	0.469418	50	10	46.9418	0.369182902	2.829819948
4179	-25.938	124.323	10.278	10	0.558	0.654	0.694	2.192	0.49246	50	10	49.246	0.368644266	2.829611282
4179.5	-26.823	121.1517	10.3095	10	0.5233	0.673	0.7162	2.2028	0.514483	50	10	51.4483	0.368091171	2.845188465
4180	-27.188	119.94	10.292	10	0.535	0.698	0.737	2.237	0.4926	50	10	49.26	0.354508663	2.861448891
4180.5	-27.4063	111.471	10.332	10	0.7002	0.7522	0.762	2.3098	0.437623	50	10	43.7623	0.341568545	2.937397031
4181	-28.188	101.601	10.357	10	0.896	0.798	0.782	2.354	0.38149	50	10	38.149	0.318241259	2.939360356
4181.5	-27.5417	91.9625	10.3388	10	0.9532	0.8565	0.8158	2.3622	0.359332	50	10	35.9332	0.292100239	2.883020803
4182	-27.75	87.365	10.353	10	0.904	0.889	0.845	2.363	0.34539	50	10	34.539	0.296221732	2.894599319
4182.5	-27.2817	83.5508	10.373	10	0.858	0.914	0.8828	2.366	0.337457	50	10	33.7457	0.298451129	2.904578486
4183	-27.125	79.01	10.488	10	0.978	0.924	0.897	2.376	0.32869	50	10	32.869	0.292745537	2.904159701
4183.5	-26.4272	80.7033	10.4178	10	1.087	0.9275	0.8968	2.387	0.34221	50	10	34.221	0.280036599	2.887590868
4184	-26.063	80.4	10.472	10	1.082	0.925	0.891	2.397	0.33391	50	10	33.391	0.275434027	2.890037138
4184.5	-25.2188	85.6585	10.4287	10	0.9858	0.9098	0.8758	2.3898	0.320647	50	10	32.0647	0.277503597	2.8851992
4185	-24.438	85.916	10.362	10	0.93	0.894	0.86	2.374	0.30613	50	10	30.613	0.284577803	2.880766666
4185.5	-23.1775	81.8798	10.5258	10	0.8858	0.8615	0.8343	2.3257	0.306295	50	10	30.6295	0.294085465	2.836329172
4186	-22.5	76.834	10.54	10	0.81	0.834	0.816	2.299	0.31527	50	10	31.527	0.302663825	2.819400259
4186.5	-23.313	69.4185	10.4888	10	0.7277	0.7937	0.7883	2.2837	0.350328	50	10	35.0328	0.315556474	2.82943414
4187	-22.688	70.771	10.493	10	0.681	0.767	0.77	2.282	0.35942	50	10	35.942	0.310362166	2.81394309
4187.5	-23.0625	72.7287	10.5433	10	0.6743	0.7393	0.7483	2.2957	0.360377	50	10	36.0377	0.30852502	2.829202117
4188	-22.75	76.462	10.59	10	0.666	0.726	0.735	2.299	0.35306	50	10	35.306	0.308204356	2.833170786
4188.5	-22.2397	77.2208	10.6542	10	0.669	0.7163	0.7218	2.2927	0.35438	50	10	35.438	0.308716993	2.825342569
4189	-22.813	78.835	10.67	10	0.669	0.713	0.716	2.281	0.36203	50	10	36.203	0.318773537	2.833637879
4189.5	-22.448	84.0795	10.617	10	0.6663	0.712	0.712	2.2683	0.35375	50	10	35.375	0.319633172	2.817161908
4190	-24.063	85.477	10.632	10	0.653	0.712	0.712	2.265	0.3655	50	10	36.55	0.32502341	2.825985785
4190.5	-24.3858	82.4195	10.53	10	0.6437	0.7145	0.7133	2.2642	0.375842	50	10	37.5842	0.338456717	2.859824384
4191	-24.125	77.172	10.445	10	0.657	0.717	0.715	2.27	0.38035	50	10	38.035	0.339961072	2.872622721
4191.5	-24.4275	75.628	10.4898	10	0.6665	0.7242	0.7195	2.2755	0.38491	50	10	38.491	0.337794726	2.875129322
4192	-23.125	76.898	10.514	10	0.689	0.73	0.722	2.283	0.38096	50	10	38.096	0.335224762	2.879548834
4192.5	-23.6875	81.4748	10.43	10	0.7423	0.7392	0.7255	2.2937	0.404385	50	10	40.4385	0.338795137	2.905340623
4193	-22.125	85.309	10.33	10	0.719	0.745	0.728	2.292	0.40176	50	10	40.176	0.338896927	2.903047134
4193.5	-22.938	82.8617	10.3277	10	0.691	0.7503	0.733	2.2965	0.397938	50	10	39.7938	0.338416398	2.908539384
4194	-25.438	82.13	10.281	10	0.716	0.752	0.738	2.309	0.37243	50	10	37.243	0.313970803	2.862315665
4194.5	-26.4588	75.8193	10.2803	10	0.8103	0.7532	0.7422	2.3322	0.358338	50	10	35.8338	0.305182747	2.873415951
4195	-29.063	72.726	10.297	10	0.872	0.754	0.743	2.343	0.34873	50	10	34.873	0.299778752	2.875153216
4195.5	-29.1563	70.4607	10.3342	10	0.877	0.7527	0.7427	2.3317	0.36431	50	10	36.431	0.30483868	2.871818951
4196	-27.438	70.764	10.355	10	0.837	0.751	0.741	2.315	0.36761	50	10	36.761	0.31127756	2.864135927
4196.5	-24.1875	75.081	10.3193	10	0.752	0.7463	0.7405	2.2913	0.375042	50	10	37.5042	0.331488159	2.8820178
4197	-22	74.476	10.351	10	0.697	0.743	0.743	2.288	0.37095	50	10	37.095	0.32129328	2.850387855
4197.5	-21.74	73.9633	10.3512	10	0.6958	0.741	0.744	2.2863	0.372622	50	10	37.2622	0.3219688	2.849624501
4198	-22	73.055	10.392	10	0.71	0.741	0.744	2.278	0.37573	50	10	37.573	0.333441964	2.867287971
4198.5	-21.3542	72.0895	10.5977	10	0.7192	0.7423	0.7438	2.2663	0.372618	50	10	37.2618	0.328004181	2.835576274
4199	-22.5	73.922	10.461	10	0.705	0.744	0.743	2.263	0.36926	50	10	36.926	0.326755172	2.827454786
4199.5	-22.99	81.3288	10.5153	10	0.6773	0.7453	0.7445	2.2637	0.382327	50	10	38.2327	0.341034397	2.865949536
4200	-23.875	85.668	10.622	10	0.679	0.747	0.747	2.262	0.39511	50	10	39.511	0.352502678	2.894602017
4200.5	-24.6983	87.3525	10.6332	10	0.6998	0.7493	0.7503	2.267	0.416633	50	10	41.6633	0.348873275	2.892277839
4201	-24.125	82.71	10.644	10	0.694	0.751	0.752	2.277	0.42005	50	10	42.005	0.343799861	2.89366009
4201.5	-23.1667	77.7005	10.6252	10	0.7087	0.7542	0.7532	2.2822	0.443193	50	10	44.3193	0.343379862	2.900432141
4202	-22.125	74.448	10.646	10	0.732	0.755	0.754	2.288	0.44371	50	10	44.371	0.342188641	2.905988882
4202.5	-21.875	77.106	10.6575	10	0.7497	0.7548	0.7552	2.2873	0.430535	50	10	43.0535	0.342951674	2.907020813
4203	-23.125	80.436	10.565	10	0.728	0.754	0.756	2.289	0.40066	50	10	40.066	0.339351678	2.899747249
4203.5	-23.4588	83.6433	10.5385	10	0.703	0.7532	0.7583	2.2793	0.38593	50	10	38.593	0.337571266	2.880266978
4204	-24.188	83.8	10.501	10	0.693	0.754	0.76	2.276	0.38123	50	10	38.123	0.336252203	2.871757293
4204.5	-24.615	82.6218	10.5323	10	0.718	0.7577	0.7595	2.2728	0.389327	50	10	38.9327	0.342196851	2.882904205
4205	-24.875	82.521	10.554	10	0.723	0.761	0.757	2.267	0.39866	50	10	39.866	0.351554853	2.899689619
4205.5	-25.2817	83.582	10.646	10	0.7103	0.762	0.7548	2.2645	0.413145	50	10	41.3145	0.34915807	2.889220924
4206	-25.125	83.437	10.656	10	0.707	0.762	0.754	2.262	0.40902	50	10	40.902	0.352355478	2.894194132
4206.5	-24.9897	83.224	10.6518	10	0.7105	0.7605	0.753	2.2605	0.41617	50	10	41.617	0.34948793	2.883979196
4207	-24.938	82.159	10.641	10	0.703	0.758	0.753	2.258	0.40872	50	10	40.872	0.352949494	2.889659368
4207.5	-24.4688	86.4977	10.5303	10	0.706	0.757	0.7522	2.265	0.439053	50	10	43.9053	0.351839498	2.897394312
4208	-24.313	85.791	10.392	10	0.716	0.757	0.753	2.27	0.43282	50	10	43.282	0.348580783	2.896078423
4208.5	-24.2292	84.2928	10.4042	10	0.721	0.7608	0.753	2.2738	0.425782	50	10	42.5782	0.348787891	2.90248491
4209	-23.5	81.917	10.525	10	0.721	0.765	0.753	2.273	0.41484	50	10	41.484	0.348105568	2.899371098
4209.5	-23.7608	78.3057	10.5723	10	0.7307	0.7707	0.7538	2.2792	0.41185	50	10	41.185	0.343980078	2.897506388
4210	-22.875	75.379	10.549	10	0.759	0.774	0.753	2.285	0.41445	50	10	41.445	0.343201956	2.904207567
4210.5	-22.875	75.7472	10.5238	10	0.7818	0.7748	0.7527	2.2793	0.39803	50	10	39.803	0.341527404	2.890962914
4211	-22.875	79.683	10.563	10	0.761	0.774	0.751	2.266	0.41358	50	10	41.358	0.348965778	2.890996479
4211.5	-22.4067	84.8242	10.5268	10	0.7422	0.7695	0.7497	2.2625	0.412927	50	10	41.2927	0.349402817	2.886819909
4212	-23.5	86.035	10.541	10	0.708	0.767	0.748	2.26	0.42566	50	10	42.566	0.349711437	2.883823469
4212.5	-21.8647	82.2108	10.5738	10	0.7268	0.763	0.743	2.2967	0.405732	50	10	40.5732	0.338539122	2.909177291
4213	-21.188	78.835	10.628	10	0.786	0.758	0.738	2.33	0.38194	50	10	38.194	0.320606045	2.910437069
4213.5	-21.6147	79.6405	10.7405	10	0.7337	0.747	0.7312	2.3593	0.373012	50	10	37.3012	0.299172566	2.896876006
4214	-20.313	80.953	10.823	10	0.702	0.737	0.727	2.341	0.36162	50	10	36.162	0.294594559	2.859271943
4214.5	-21.9272	82.9947	10.8228	10	0.6937	0.7257	0.7237	2.3108	0.390582	50	10	39.0582	0.336944193	2.926090635
4215	-22.188	81.098	10.817	10	0.732	0.719	0.722	2.285	0.38864	50	10	38.864	0.337591501	2.888926323
4215.5	-23.1772	80.7547	10.824	10	0.7578	0.7148	0.7182	2.278	0.40198	50	10	40.198	0.34188156	2.889951366
4216	-23.438	83.883	10.824	10	0.717	0.714	0.714	2.273	0.40693	50	10	40.693	0.350129072	2.904973802
